County,Shape_ID,geometry,Area,Type,Location,Base_Density,Base_Pop,Est_Density,Est_Pop
A03,A03_034,"POLYGON ((2870.98 1359.27, 2864 1356, 2870.2 1356, 2874.58 1356, 2870.98 1359.27))",0.269611,City,Inner City,16017.3,4318,14975.1,4037
A03,A03_035,"POLYGON ((2872.43 1360.87, 2870.98 1359.27, 2868.29 1363.76, 2876.49 1366.08, 2875.4 1364.27, 2872.43 1360.87))",0.356818,City,Inner City,13679.7,4881,10236.8,3653
A03,A03_036,"POLYGON ((2868.29 1363.76, 2860.68 1361.52, 2856.03 1360.04, 2854 1356, 2864 1356, 2870.98 1359.27, 2868.29 1363.76))",1.251261,City,Inner City,13649.1,17079,12216.2,15286
A03,A03_037,"POLYGON ((2870.72 1371.22, 2872.1 1371.41, 2877.09 1371.26, 2879.47 1371.45, 2883.89 1371.31, 2880.41 1367.24, 2870.72 1371.22))",0.43306,City,Inner City,11834.5,5125,11519.3,4989
A03,A03_038,"POLYGON ((2854 1356, 2856.03 1360.04, 2860.68 1361.52, 2858.79 1363.47, 2856.62 1365.43, 2855.06 1367.97, 2854 1367.11, 2854 1356))",0.517593,City,Inner City,14300.5,7402,14966.8,7747
A03,A03_039,"POLYGON ((2868.29 1363.76, 2866.99 1366.3, 2864.59 1368.19, 2862.2 1368.98, 2859.52 1368.33, 2857.7 1367.1, 2856.62 1365.43, 2858.79 1363.47, 2860.68 1361.52, 2868.29 1363.76))",0.84142,City,Inner City,12842.8,10806,16361.8,13767
A03,A03_040,"POLYGON ((2864.86 1372.74, 2864.09 1370.94, 2864.59 1368.19, 2866.99 1366.3, 2868.29 1363.76, 2876.49 1366.08, 2880.41 1367.24, 2870.72 1371.22, 2864.86 1372.74))",1.147093,City,Inner City,12020.5,13789,11536.0,13233
A03,A03_041,"POLYGON ((2854 1367.11, 2854 1375.34, 2863.81 1375, 2864.86 1372.74, 2864.09 1370.94, 2864.59 1368.19, 2862.2 1368.98, 2859.52 1368.33, 2857.7 1367.1, 2856.62 1365.43, 2855.06 1367.97, 2854 1367.11))",1.185806,City,Inner City,13240.2,15700,9736.9,11546
A04,A04_001,"POLYGON ((2850.93 1389.15, 2852.87 1390.1, 2856.85 1392.06, 2860.35 1389.72, 2858.51 1386.43, 2858.56 1383.52, 2855.31 1384.16, 2853.83 1387.18, 2850.93 1389.15))",0.65035,City,Inner City,12143.6,7898,13935.4,9063
A04,A04_002,"POLYGON ((2865.17 1386.33, 2860.35 1389.72, 2858.51 1386.43, 2858.56 1383.52, 2859.99 1381.72, 2862.16 1383.36, 2863.48 1383.58, 2865.17 1386.33))",0.484366,City,Inner City,12656.2,6130,8762.4,4244
A04,A04_003,"POLYGON ((2872.32 1383.05, 2873.42 1381.79, 2879.15 1381.73, 2879.55 1378, 2871.48 1378, 2871.21 1378.76, 2871.21 1380.03, 2870.62 1382.41, 2872.32 1383.05))",0.517322,City,Inner City,12505.7,6469,11216.2,5802
A04,A04_004,"POLYGON ((2863.48 1383.58, 2865.49 1381.78, 2867.08 1382.36, 2866.61 1384.13, 2865.17 1386.33, 2863.48 1383.58))",0.136412,City,Inner City,21621.4,2949,20893.3,2850
A04,A04_005,"POLYGON ((2868.26 1378, 2869.87 1378, 2871.48 1378, 2871.21 1378.76, 2871.21 1380.03, 2870.62 1382.41, 2869.46 1382.68, 2867.08 1382.36, 2865.49 1381.78, 2868.26 1378))",0.300314,City,Inner City,14468.6,4345,14503.5,4356
A04,A04_006,"POLYGON ((2865.49 1381.78, 2863.48 1383.58, 2862.16 1383.36, 2859.99 1381.72, 2860.19 1378, 2868.26 1378, 2865.49 1381.78))",0.488501,City,Inner City,12635.5,6172,9742.4,4759
A04,A04_007,"POLYGON ((2854 1378, 2856.85 1381.1, 2858.56 1383.52, 2859.99 1381.72, 2860.19 1378, 2854 1378))",0.29249,City,Inner City,14611.0,4274,21069.8,6163
A04,A04_008,"POLYGON ((2854 1378, 2850.76 1380.27, 2849.12 1382.47, 2850.98 1382.96, 2854.66 1383.51, 2855.31 1384.16, 2858.56 1383.52, 2856.85 1381.1, 2854 1378))",0.464707,City,Inner City,12762.0,5931,12618.1,5864
A04,A04_009,"POLYGON ((2849.12 1382.47, 2848.79 1383.94, 2849.06 1385.7, 2850.93 1389.15, 2853.83 1387.18, 2855.31 1384.16, 2854.66 1383.51, 2850.98 1382.96, 2849.12 1382.47))",0.416944,City,Inner City,13081.8,5454,10768.0,4490
A04,A04_010,"POLYGON ((2842.8 1383.05, 2839.53 1383.16, 2840.1 1379.75, 2840.22 1378, 2851.96 1378, 2854 1378, 2850.76 1380.27, 2849.12 1382.47, 2846.77 1381.39, 2843.34 1379.44, 2843.42 1381.39, 2842.8 1383.05))",0.682127,City,Inner City,12098.2,8253,7783.5,5309
A04,A04_011,"POLYGON ((2842.8 1383.05, 2843.42 1381.39, 2843.34 1379.44, 2846.77 1381.39, 2849.12 1382.47, 2848.79 1383.94, 2846.85 1383.93, 2845.44 1383.12, 2842.8 1383.05))",0.22606,City,Inner City,16291.2,3683,18317.3,4141
A04,A04_012,"POLYGON ((2833.66 1383, 2832.21 1381.24, 2831.33 1379.63, 2831.33 1378, 2840.22 1378, 2840.1 1379.75, 2839.53 1383.16, 2836.68 1383.31, 2833.66 1383))",0.634023,City,Inner City,12171.9,7717,15339.7,9726
A04,A04_013,"POLYGON ((2838.78 1386.61, 2839.53 1383.16, 2842.8 1383.05, 2845.44 1383.12, 2846.85 1383.93, 2848.79 1383.94, 2849.06 1385.7, 2845.96 1386.29, 2844.58 1386.33, 2838.78 1386.61))",0.451234,City,Inner City,12842.6,5795,13715.6,6189
A04,A04_014,"POLYGON ((2826.99 1380.93, 2828.53 1379, 2829.91 1378, 2820 1378, 2820 1382.16, 2826.42 1383.81, 2827.14 1382.42, 2826.99 1380.93))",0.605538,City,Inner City,12230.5,7406,7813.0,4731
A04,A04_015,"POLYGON ((2829.91 1378, 2828.53 1379, 2826.99 1380.93, 2827.14 1382.42, 2826.42 1383.81, 2829.88 1385.31, 2833.45 1386.36, 2835.27 1387.1, 2834.81 1384.92, 2833.66 1383, 2832.21 1381.24, 2831.33 1379.63, 2831.33 1378, 2829.91 1378))",0.63987,City,Inner City,12161.3,7782,9484.3,6069
A04,A04_016,"POLYGON ((2833.66 1383, 2836.68 1383.31, 2839.53 1383.16, 2838.78 1386.61, 2835.27 1387.1, 2834.81 1384.92, 2833.66 1383))",0.253983,City,Inner City,15462.9,3927,14973.1,3803
A04,A04_017,"POLYGON ((2824.3 1385.74, 2825.89 1385.35, 2826.42 1383.81, 2820 1382.16, 2820 1384.24, 2820 1388.59, 2821.94 1387.09, 2824.3 1385.74))",0.349583,City,Inner City,13742.5,4804,16118.2,5635
A04,A04_018,"POLYGON ((2838.83 1388.91, 2838.78 1386.61, 2844.58 1386.33, 2845.96 1386.29, 2845.59 1389.04, 2838.83 1388.91))",0.275268,City,Inner City,14958.1,4117,17926.1,4934
A04,A04_019,"POLYGON ((2832.5 1391.99, 2834.31 1390.5, 2835.52 1389.97, 2835.27 1387.1, 2833.45 1386.36, 2829.88 1385.31, 2826.42 1383.81, 2825.89 1385.35, 2828.15 1386.32, 2829.3 1387.61, 2831.71 1390.31, 2832.5 1391.99))",0.481895,City,Inner City,12668.8,6105,13565.6,6537
A04,A04_020,"POLYGON ((2825.76 1390.21, 2825.89 1385.35, 2828.15 1386.32, 2829.3 1387.61, 2825.76 1390.21))",0.145467,City,Inner City,20750.0,3018,20385.7,2965
A04,A04_021,"POLYGON ((2821.63 1392.82, 2820 1392.03, 2820 1388.59, 2821.94 1387.09, 2824.3 1385.74, 2825.89 1385.35, 2825.76 1390.21, 2822.08 1392.48, 2821.63 1392.82))",0.460422,City,Inner City,12786.9,5887,10534.4,4850
A04,A04_022,"POLYGON ((2844.89 1394.17, 2845.59 1391.3, 2845.59 1389.04, 2845.96 1386.29, 2849.06 1385.7, 2850.93 1389.15, 2847.62 1392.05, 2844.89 1394.17))",0.415468,City,Inner City,13093.3,5440,13415.3,5574
A04,A04_023,"POLYGON ((2829.3 1387.61, 2831.71 1390.31, 2832.5 1391.99, 2825.64 1395.07, 2825.76 1390.21, 2829.3 1387.61))",0.457535,City,Inner City,12804.1,5858,12047.3,5512
A04,A04_024,"POLYGON ((2825.76 1390.21, 2822.08 1392.48, 2821.63 1392.82, 2825.64 1395.07, 2825.76 1390.21))",0.155769,City,Inner City,19893.5,3099,23603.7,3677
A04,A04_025,"POLYGON ((2825.64 1400, 2825.42 1400, 2820 1400, 2820 1392.03, 2821.63 1392.82, 2825.64 1395.07, 2825.64 1400))",0.570881,City,Inner City,12319.9,7033,13537.6,7728
A04,A04_026,"POLYGON ((2835.18 1399.4, 2834.75 1398.25, 2834.75 1397.29, 2834.55 1395.51, 2833.93 1393.44, 2832.5 1391.99, 2834.31 1390.5, 2835.52 1389.97, 2835.27 1387.1, 2838.78 1386.61, 2838.83 1388.91, 2839.79 1391.62, 2841.22 1394.24, 2842.1 1396.28, 2835.18 1399.4))",1.015558,City,Inner City,12108.6,12297,9020.9,9161
A04,A04_027,"POLYGON ((2845.59 1389.04, 2845.59 1391.3, 2844.89 1394.17, 2843.05 1395.87, 2842.1 1396.28, 2841.22 1394.24, 2839.79 1391.62, 2838.83 1388.91, 2845.59 1389.04))",0.513164,City,Inner City,12523.0,6426,11125.3,5709
A04,A04_028,"POLYGON ((2835.18 1399.4, 2832.05 1398.63, 2829.88 1398.63, 2826.99 1397.29, 2825.64 1395.07, 2832.5 1391.99, 2833.93 1393.44, 2834.55 1395.51, 2834.75 1397.29, 2834.75 1398.25, 2835.18 1399.4))",0.659973,City,Inner City,12128.5,8004,14075.0,9289
A04,A04_029,"POLYGON ((2825.64 1395.07, 2826.99 1397.29, 2829.88 1398.63, 2832.05 1398.63, 2835.18 1399.4, 2834.1 1400, 2827.4 1400, 2825.64 1400, 2825.64 1395.07))",0.261604,City,Inner City,15271.4,3995,14000.5,3663
A04,A04_030,"POLYGON ((2845.69 1395.18, 2844.89 1394.17, 2843.05 1395.87, 2842.1 1396.28, 2835.18 1399.4, 2834.1 1400, 2839.37 1400, 2842 1400, 2847.11 1400, 2846.68 1398.33, 2846.22 1396.93, 2845.69 1395.18))",0.560524,City,Inner City,12350.9,6923,11774.4,6600
A04,A04_031,"POLYGON ((2850.93 1389.15, 2847.62 1392.05, 2844.89 1394.17, 2845.69 1395.18, 2847.97 1395.27, 2852.38 1392.28, 2852.87 1390.1, 2850.93 1389.15))",0.360583,City,Inner City,13612.9,4909,12912.9,4656
A04,A04_032,"POLYGON ((2845.69 1395.18, 2846.22 1396.93, 2846.68 1398.33, 2847.11 1400, 2849.44 1400, 2850.65 1400, 2851.44 1396.36, 2847.97 1395.27, 2845.69 1395.18))",0.318439,City,Inner City,14170.0,4512,14778.0,4706
A04,A04_033,"POLYGON ((2847.97 1395.27, 2852.38 1392.28, 2851.44 1396.36, 2847.97 1395.27))",0.118315,City,Inner City,23809.9,2817,23403.3,2769
A04,A04_034,"POLYGON ((2851.44 1396.36, 2857.44 1397.76, 2858.95 1398.08, 2863.09 1398.96, 2864 1400, 2858.66 1400, 2856.1 1400, 2850.65 1400, 2851.44 1396.36))",0.449173,City,Inner City,12855.5,5774,12780.8,5741
A04,A04_035,"POLYGON ((2852.87 1390.1, 2852.38 1392.28, 2851.44 1396.36, 2857.44 1397.76, 2858.95 1398.08, 2859.9 1395.17, 2858.27 1394.69, 2858.81 1392.94, 2856.85 1392.06, 2852.87 1390.1))",0.635829,City,Inner City,12168.6,7737,19848.2,12620
A04,A04_036,"POLYGON ((2858.95 1398.08, 2859.9 1395.17, 2858.27 1394.69, 2858.81 1392.94, 2860.56 1393.79, 2861.84 1392.09, 2863.78 1397.93, 2863.09 1398.96, 2858.95 1398.08))",0.333705,City,Inner City,13948.3,4655,21630.4,7218
A04,A04_037,"POLYGON ((2870.46 1400, 2870.4 1399.13, 2870.53 1398.3, 2867.9 1394.4, 2865.68 1396.41, 2863.78 1397.93, 2863.09 1398.96, 2864 1400, 2870.46 1400))",0.399566,City,Inner City,13224.8,5284,9771.0,3904
A04,A04_038,"POLYGON ((2856.85 1392.06, 2858.81 1392.94, 2860.56 1393.79, 2861.84 1392.09, 2860.35 1389.72, 2856.85 1392.06))",0.157239,City,Inner City,19781.3,3110,17005.5,2674
A04,A04_039,"POLYGON ((2880.26 1400, 2870.46 1400, 2870.4 1399.13, 2870.53 1398.3, 2875.61 1394.73, 2876.88 1395.38, 2878.84 1397.01, 2881.12 1398.31, 2880.66 1399.35, 2880.26 1400))",0.564988,City,Inner City,12337.3,6970,14613.0,8256
A04,A04_040,"POLYGON ((2883.21 1400, 2880.26 1400, 2880.66 1399.35, 2881.12 1398.31, 2883.52 1399.57, 2883.36 1399.76, 2883.21 1400))",0.048949,City,Inner City,50982.3,2496,38525.2,1886
A04,A04_041,"POLYGON ((2883.21 1400, 2883.36 1399.76, 2883.52 1399.57, 2886 1400, 2883.21 1400))",0.009426,City,Inner City,448499.8,4228,378301.9,3566
A04,A04_042,"POLYGON ((2870.53 1398.3, 2875.61 1394.73, 2873.06 1392.94, 2870.84 1390.93, 2869.57 1390.19, 2867.9 1394.4, 2870.53 1398.3))",0.485939,City,Inner City,12648.2,6146,16995.7,8259
A04,A04_043,"POLYGON ((2861.84 1392.09, 2863.78 1397.93, 2865.68 1396.41, 2867.9 1394.4, 2869.57 1390.19, 2868.24 1388.7, 2867.03 1387.91, 2865.12 1390.08, 2861.84 1392.09))",0.62849,City,Inner City,12182.3,7656,13344.2,8387
A04,A04_044,"POLYGON ((2886 1395.34, 2885.72 1395.34, 2883.52 1399.57, 2886 1400, 2886 1395.34))",0.099292,City,Inner City,27083.0,2689,27790.7,2759
A04,A04_045,"POLYGON ((2883.52 1399.57, 2881.12 1398.31, 2883.51 1393.81, 2885.72 1395.34, 2883.52 1399.57))",0.206715,City,Inner City,17014.0,3517,18020.4,3725
A04,A04_046,"POLYGON ((2875.61 1394.73, 2876.88 1395.38, 2878.84 1397.01, 2881.12 1398.31, 2883.51 1393.81, 2881.26 1393.36, 2881.53 1392.3, 2881.21 1391.45, 2880.13 1389.1, 2877.94 1391.8, 2876.64 1392.89, 2875.61 1394.73))",0.535423,City,Inner City,12435.6,6658,13685.6,7328
A04,A04_047,"POLYGON ((2883.51 1393.81, 2884.54 1392.67, 2886 1388.07, 2886 1395.34, 2885.72 1395.34, 2883.51 1393.81))",0.120457,City,Inner City,23512.8,2832,17181.9,2070
A04,A04_048,"POLYGON ((2881.95 1387.51, 2880.13 1389.1, 2881.21 1391.45, 2881.53 1392.3, 2881.26 1393.36, 2883.51 1393.81, 2884.54 1392.67, 2886 1388.07, 2884.48 1387.55, 2881.95 1387.51))",0.385588,City,Inner City,13352.4,5149,13483.1,5199
A04,A04_049,"POLYGON ((2865.17 1386.33, 2867.03 1387.91, 2865.12 1390.08, 2861.84 1392.09, 2860.35 1389.72, 2865.17 1386.33))",0.278428,City,Inner City,14890.7,4146,17600.7,4901
A04,A04_050,"POLYGON ((2872.32 1383.05, 2874.71 1384.08, 2877.21 1385.91, 2878.67 1387.27, 2880.13 1389.1, 2877.94 1391.8, 2876.64 1392.89, 2875.61 1394.73, 2873.06 1392.94, 2870.84 1390.93, 2869.57 1390.19, 2871.63 1386.06, 2871.8 1384.75, 2872.32 1383.05))",1.029935,City,Inner City,12121.6,12484,9070.9,9342
A04,A04_051,"POLYGON ((2881.95 1387.51, 2884.48 1387.55, 2886 1388.07, 2886 1385.55, 2881.05 1385.37, 2881.95 1387.51))",0.151046,City,Inner City,20270.2,3062,29434.1,4446
A04,A04_052,"POLYGON ((2881.05 1385.37, 2881.18 1381.67, 2879.15 1381.73, 2873.42 1381.79, 2872.32 1383.05, 2874.71 1384.08, 2877.21 1385.91, 2878.67 1387.27, 2880.13 1389.1, 2881.95 1387.51, 2881.05 1385.37))",0.563563,City,Inner City,12341.6,6955,12199.4,6875
A04,A04_053,"POLYGON ((2867.08 1382.36, 2866.61 1384.13, 2865.17 1386.33, 2867.03 1387.91, 2868.24 1388.7, 2869.57 1390.19, 2871.63 1386.06, 2871.8 1384.75, 2872.32 1383.05, 2870.62 1382.41, 2869.46 1382.68, 2867.08 1382.36))",0.512644,City,Inner City,12525.2,6421,13576.9,6960
A04,A04_054,"POLYGON ((2879.55 1378, 2879.15 1381.73, 2881.18 1381.67, 2881.05 1385.37, 2886 1385.55, 2886 1378, 2879.55 1378))",0.669799,City,Inner City,12114.4,8114,11761.4,7878
A05,A05_001,"POLYGON ((2819.75 1372.59, 2819.96 1377.02, 2827.86 1371, 2823.86 1368.31, 2822.68 1372.34, 2819.75 1372.59))",0.412439,City,Inner City,8223.4,3392,9914.3,4089
A05,A05_002,"POLYGON ((2844.85 1369.98, 2847.98 1364.05, 2847.63 1362.51, 2846.28 1361.27, 2843.68 1359.94, 2841.18 1360.83, 2840.72 1365, 2841.28 1367.61, 2844.85 1369.98))",0.768546,City,Inner City,7541.0,5796,5132.7,3945
A05,A05_003,"POLYGON ((2827.86 1371, 2830.71 1373.1, 2836.42 1370.17, 2835.44 1366.21, 2832.67 1363.96, 2830.3 1367.42, 2827.86 1371))",0.665663,City,Inner City,7598.3,5058,3469.0,2309
A05,A05_004,"POLYGON ((2836.42 1370.17, 2838.15 1370.54, 2840.6 1371.13, 2841.28 1367.61, 2837.37 1363.62, 2833.58 1361.85, 2832.67 1363.96, 2835.44 1366.21, 2836.42 1370.17))",0.591946,City,Inner City,7687.9,4551,4989.5,2954
A05,A05_005,"POLYGON ((2847.98 1364.05, 2847.63 1362.51, 2846.28 1361.27, 2843.68 1359.94, 2841.18 1360.83, 2840.72 1357.91, 2842 1356, 2854 1356, 2854 1367.11, 2853.21 1366.86, 2847.98 1364.05))",1.432208,City,Inner City,7955.0,11393,7664.6,10977
A05,A05_006,"POLYGON ((2841.18 1360.83, 2837.98 1362.58, 2837.37 1363.62, 2841.28 1367.61, 2840.72 1365, 2841.18 1360.83))",0.193543,City,Inner City,11032.9,2135,11131.9,2154
A05,A05_007,"POLYGON ((2841.18 1360.83, 2837.98 1362.58, 2837.37 1363.62, 2833.58 1361.85, 2835.23 1359.63, 2837.19 1357.7, 2841.18 1360.83))",0.34353,City,Inner City,8662.8,2976,8251.6,2835
A05,A05_008,"POLYGON ((2837.19 1357.7, 2838.09 1357.58, 2840.72 1357.91, 2841.18 1360.83, 2837.19 1357.7))",0.084348,City,Inner City,19332.7,1631,25709.4,2169
A05,A05_009,"POLYGON ((2825.32 1366.01, 2827.99 1366.29, 2830.3 1367.42, 2827.86 1371, 2823.86 1368.31, 2825.32 1366.01))",0.286522,City,Inner City,9231.8,2645,7434.5,2130
A05,A05_010,"POLYGON ((2832.37 1356, 2842 1356, 2840.72 1357.91, 2838.09 1357.58, 2837.19 1357.7, 2835.23 1359.63, 2833.58 1361.85, 2833.28 1360.26, 2832.88 1359.31, 2831.94 1358.61, 2832.37 1356))",0.398751,City,Inner City,8295.3,3308,10028.3,3999
A05,A05_011,"POLYGON ((2828.05 1362.16, 2832.67 1363.96, 2830.3 1367.42, 2827.99 1366.29, 2825.32 1366.01, 2828.05 1362.16))",0.318759,City,Inner City,8880.3,2831,8369.3,2668
A05,A05_012,"POLYGON ((2828.02 1360.43, 2829.05 1359.46, 2830.18 1358.69, 2831.94 1358.61, 2832.88 1359.31, 2833.28 1360.26, 2833.58 1361.85, 2832.67 1363.96, 2828.05 1362.16, 2828.02 1360.43))",0.328001,City,Inner City,8794.5,2885,7476.5,2452
A05,A05_013,"POLYGON ((2831.94 1358.61, 2830.18 1358.69, 2829.05 1359.46, 2828.02 1360.43, 2825.21 1359.74, 2819.49 1360.09, 2820 1356, 2832.37 1356, 2831.94 1358.61))",0.710612,City,Inner City,7565.2,5376,10853.9,7713
A05,A05_014,"POLYGON ((2819.72 1365.43, 2819.7 1362.23, 2825.29 1362, 2828.05 1362.16, 2825.32 1366.01, 2819.72 1365.43))",0.400514,City,Inner City,8285.6,3319,8821.9,3533
A05,A05_015,"POLYGON ((2819.7 1362.23, 2819.49 1360.09, 2825.21 1359.74, 2828.02 1360.43, 2828.05 1362.16, 2825.29 1362, 2819.7 1362.23))",0.280794,City,Inner City,9304.2,2613,11046.8,3102
A05,A05_016,"POLYGON ((2819.61 1367.82, 2819.72 1365.43, 2825.32 1366.01, 2823.86 1368.31, 2819.61 1367.82))",0.186551,City,Inner City,11251.0,2099,14214.8,2652
A05,A05_017,"POLYGON ((2819.75 1372.59, 2822.68 1372.34, 2823.86 1368.31, 2819.61 1367.82, 2819.75 1372.59))",0.247169,City,Inner City,9808.4,2424,14782.5,3654
A05,A05_018,"POLYGON ((2814.5 1356, 2820 1356, 2819.49 1360.09, 2814.16 1360.62, 2814.5 1356))",0.365799,City,Inner City,8497.7,3108,10510.8,3845
A05,A05_019,"POLYGON ((2813.33 1362.42, 2819.7 1362.23, 2819.72 1365.43, 2814.21 1365.65, 2813.33 1362.42))",0.299085,City,Inner City,9084.2,2717,10462.2,3129
A05,A05_020,"POLYGON ((2809.31 1363.92, 2808.6 1360.29, 2814.16 1360.62, 2819.49 1360.09, 2819.7 1362.23, 2813.33 1362.42, 2809.31 1363.92))",0.380028,City,Inner City,8404.7,3194,9859.7,3747
A05,A05_021,"POLYGON ((2806.25 1356, 2811.75 1356, 2814.5 1356, 2814.16 1360.62, 2808.6 1360.29, 2803.09 1362.42, 2806.25 1356))",0.700087,City,Inner City,7571.7,5301,8646.5,6053
A05,A05_022,"POLYGON ((2810.54 1366.66, 2809.31 1363.92, 2813.33 1362.42, 2814.21 1365.65, 2812.29 1365.65, 2810.54 1366.66))",0.18441,City,Inner City,11321.4,2088,10146.4,1871
A05,A05_023,"POLYGON ((2811.38 1371.09, 2810.79 1369.16, 2810.54 1366.66, 2812.29 1365.65, 2814.21 1365.65, 2819.72 1365.43, 2819.61 1367.82, 2817.48 1369.06, 2815.42 1369.97, 2811.38 1371.09))",0.5713,City,Inner City,7722.7,4412,7506.5,4288
A05,A05_024,"POLYGON ((2798 1365.61, 2798 1358.4, 2798 1356, 2806.25 1356, 2803.09 1362.42, 2801.18 1364.53, 2798 1365.61))",0.830165,City,Inner City,7533.6,6254,7264.7,6031
A05,A05_025,"POLYGON ((2804.69 1368.78, 2803.09 1362.42, 2808.6 1360.29, 2809.31 1363.92, 2810.54 1366.66, 2804.69 1368.78))",0.602473,City,Inner City,7671.9,4622,7738.6,4662
A05,A05_026,"POLYGON ((2811.38 1371.09, 2811.51 1372.84, 2814.39 1372.96, 2817.22 1372.96, 2819.75 1372.59, 2819.61 1367.82, 2817.48 1369.06, 2815.42 1369.97, 2811.38 1371.09))",0.407683,City,Inner City,8247.6,3362,9287.1,3786
A05,A05_027,"POLYGON ((2806.56 1371.31, 2806.06 1370.3, 2804.69 1368.78, 2810.54 1366.66, 2810.79 1369.16, 2811.38 1371.09, 2811.51 1372.84, 2806.56 1371.31))",0.367438,City,Inner City,8486.5,3118,12160.8,4468
A05,A05_028,"POLYGON ((2804.69 1368.78, 2806.06 1370.3, 2805.21 1370.64, 2803.55 1371.72, 2800.83 1373.86, 2798.84 1375.19, 2798 1375.22, 2798 1369.97, 2798 1365.61, 2801.18 1364.53, 2803.09 1362.42, 2804.69 1368.78))",0.921669,City,Inner City,7549.5,6958,6785.4,6254
A05,A05_029,"POLYGON ((2806.06 1370.3, 2805.21 1370.64, 2803.55 1371.72, 2805.89 1377, 2808.99 1376.6, 2808.43 1376.05, 2807.63 1373.85, 2806.56 1371.31, 2806.06 1370.3))",0.284585,City,Inner City,9255.9,2634,7890.5,2246
A05,A05_030,"POLYGON ((2806.56 1371.31, 2807.63 1373.85, 2808.43 1376.05, 2808.99 1376.6, 2810.29 1376.1, 2811.8 1375.3, 2812.5 1374.24, 2811.62 1373.53, 2811.51 1372.84, 2806.56 1371.31))",0.255972,City,Inner City,9661.8,2473,10599.1,2713
A05,A05_031,"POLYGON ((2798 1375.22, 2798.84 1375.19, 2800.83 1373.86, 2803.55 1371.72, 2805.89 1377, 2803.51 1378.81, 2800.55 1380.94, 2798 1381.6, 2798 1378, 2798 1375.22))",0.710944,City,Inner City,7565.0,5378,6990.8,4970
A05,A05_032,"POLYGON ((2819.75 1372.59, 2819.96 1377.02, 2817.77 1377.44, 2814.34 1377.2, 2812.5 1374.24, 2811.62 1373.53, 2811.51 1372.84, 2814.39 1372.96, 2817.22 1372.96, 2819.75 1372.59))",0.475009,City,Inner City,7964.9,3783,8776.2,4169
A05,A05_033,"POLYGON ((2803.51 1378.81, 2805.89 1377, 2808.99 1376.6, 2805.88 1381.32, 2803.51 1378.81))",0.184316,City,Inner City,11324.5,2087,6488.6,1196
A05,A05_034,"POLYGON ((2808.99 1376.6, 2810.29 1376.1, 2811.8 1375.3, 2812.5 1374.24, 2814.34 1377.2, 2815.29 1379.92, 2812.53 1379.86, 2808.99 1376.6))",0.27389,City,Inner City,9396.2,2574,7631.6,2090
A05,A05_035,"POLYGON ((2805.88 1381.32, 2803.51 1378.81, 2800.55 1380.94, 2798 1381.6, 2798 1385.2, 2802.06 1387.53, 2805.88 1381.32))",0.619121,City,Inner City,7649.0,4736,7392.1,4577
A05,A05_036,"POLYGON ((2812.53 1379.86, 2808.99 1376.6, 2805.88 1381.32, 2809.39 1384.03, 2812.53 1379.86))",0.3896,City,Inner City,8347.1,3252,9710.5,3783
A05,A05_037,"POLYGON ((2802.06 1387.53, 2799.89 1390.04, 2798 1392.39, 2798 1385.2, 2802.06 1387.53))",0.224718,City,Inner City,10241.8,2302,8631.5,1940
A05,A05_038,"POLYGON ((2805.88 1381.32, 2809.39 1384.03, 2808.64 1386.04, 2808.83 1387.38, 2806.11 1387.22, 2802.06 1387.53, 2805.88 1381.32))",0.404197,City,Inner City,8265.9,3341,6534.7,2641
A05,A05_039,"POLYGON ((2798 1392.39, 2799.89 1390.04, 2802.06 1387.53, 2806.11 1387.22, 2808.83 1387.38, 2810.16 1387.35, 2809.59 1389.43, 2807.43 1395.04, 2805.24 1394.08, 2800.69 1393.77, 2798 1392.39))",0.964155,City,Inner City,7565.5,7294,6558.5,6323
A05,A05_040,"POLYGON ((2809.39 1384.03, 2808.64 1386.04, 2808.83 1387.38, 2810.16 1387.35, 2813.47 1386.39, 2816.04 1385.73, 2814.73 1382.51, 2812.53 1379.86, 2809.39 1384.03))",0.490905,City,Inner City,7914.0,3885,9073.3,4454
A05,A05_041,"POLYGON ((2805.36 1400, 2798 1400, 2798 1392.39, 2800.69 1393.77, 2805.24 1394.08, 2807.43 1395.04, 2805.36 1400))",0.82662,City,Inner City,7533.6,6227,8633.5,7137
A05,A05_042,"POLYGON ((2819.96 1377.02, 2820 1378, 2820 1382.16, 2816.17 1381.22, 2815.29 1379.92, 2814.34 1377.2, 2817.77 1377.44, 2819.96 1377.02))",0.326754,City,Inner City,8805.7,2877,6956.4,2273
A05,A05_043,"POLYGON ((2810.16 1387.35, 2809.59 1389.43, 2813.61 1390.89, 2814.63 1389.02, 2816.05 1388.57, 2816.04 1385.73, 2813.47 1386.39, 2810.16 1387.35))",0.316684,City,Inner City,8900.4,2819,9616.8,3045
A05,A05_044,"POLYGON ((2809.59 1389.43, 2807.43 1395.04, 2811.15 1396.94, 2812.4 1394.58, 2813.61 1390.89, 2809.59 1389.43))",0.425831,City,Inner City,8159.0,3474,9974.9,4248
A05,A05_045,"POLYGON ((2809.85 1400, 2805.36 1400, 2807.43 1395.04, 2811.15 1396.94, 2809.85 1400))",0.281511,City,Inner City,9295.0,2617,9983.7,2811
