County,District,Shape_ID,Area,Region,County_Type,Population,District_Ward,Constituency
A07,Alington Pass,A07_035,0.102084,Capital,E2,1409,Ward 16,Alington Pass
A07,Alington Pass,A07_036,0.149535,Capital,D2,2369,Ward 16,Alington Pass
A07,Alington Pass,A07_037,0.049815,Capital,E1,1901,Ward 16,Alington Pass
A07,Alington Pass,A07_038,0.04712,Capital,E1,904,Ward 16,Alington Pass
A07,Alington Pass,A07_039,0.218363,Capital,D2,1883,Ward 14,Alington Pass
A07,Alington Pass,A07_040,0.10951,Capital,A2,2015,Ward 16,Alington Pass
A07,Alington Pass,A07_041,0.019927,Capital,E2,1723,Ward 15,Alington Pass
A07,Alington Pass,A07_042,0.029209,Capital,A2,1539,Ward 15,Alington Pass
A07,Alington Pass,A07_043,0.011978,Capital,E1,2059,Ward 15,Alington Pass
A07,Alington Pass,A07_044,0.033413,Capital,E2,2050,Ward 16,Alington Pass
A07,Alington Pass,A07_045,0.05814,Capital,F2,1202,Ward 15,Alington Pass
A07,Alington Pass,A07_046,0.080944,Capital,D2,1247,Ward 15,Alington Pass
A07,Alington Pass,A07_047,0.361885,Capital,F2,3550,Ward 15,Alington Pass
A07,Alington Pass,A07_048,0.116853,Capital,F2,1902,Ward 15,Alington Pass
A07,Alington Pass,A07_049,0.611897,Capital,D2,5242,Ward 12,Alington Pass
A07,Alington Pass,A07_050,0.227473,Capital,F1,2640,Ward 15,Alington Pass
A07,Alington Pass,A07_051,0.037554,Capital,D2,1456,Ward 12,Alington Pass
A07,Alington Pass,A07_052,0.295972,Capital,E2,4750,Ward 14,Alington Pass
A07,Alington Pass,A07_053,0.27428,Capital,F2,3788,Ward 12,Alington Pass
A07,Alington Pass,A07_054,0.406366,Capital,F2,5760,Ward 12,Alington Pass
A07,Alington Pass,A07_055,0.148782,Capital,F2,1739,Ward 12,Alington Pass
A07,Alington Pass,A07_056,0.259269,Capital,D1,3185,Ward 11,Alington Pass
A07,Alington Pass,A07_057,0.134459,Capital,F2,1513,Ward 15,Alington Pass
A07,Alington Pass,A07_058,0.069687,Capital,E2,1306,Ward 11,Alington Pass
A07,Alington Pass,A07_059,0.171655,Capital,D1,1484,Ward 11,Alington Pass
A07,Alington Pass,A07_060,0.05933,Capital,D1,1525,Ward 11,Alington Pass
A07,Alington Pass,A07_061,0.253794,Capital,F2,1392,Ward 11,Alington Pass
A07,Alington Pass,A07_062,0.104623,Capital,F2,1861,Ward 11,Alington Pass
A07,Alington Pass,A07_063,0.12177,Capital,F2,1008,Ward 11,Alington Pass
A07,Alington Pass,A07_064,0.196293,Capital,F1,2045,Ward 13,Alington Pass
A07,Alington Pass,A07_065,0.226722,Capital,E1,1965,Ward 13,Alington Pass
A07,Alington Pass,A07_066,0.126584,Capital,D2,1286,Ward 11,Alington Pass
A07,Alington Pass,A07_067,0.365421,Capital,D2,3081,Ward 11,Alington Pass
A07,Alington Pass,A07_068,0.175819,Capital,E2,1393,Ward 11,Alington Pass
A07,Alington Pass,A07_069,0.294968,Capital,F1,2476,Ward 11,Alington Pass
A07,Alington Pass,A07_070,0.011223,Capital,E1,2452,Ward 13,Alington Pass
A07,Alington Pass,A07_071,0.115567,Capital,E2,2352,Ward 13,Alington Pass
A07,Alington Pass,A07_072,0.176177,Capital,D2,2141,Ward 13,Alington Pass
A07,Alington Pass,A07_073,0.040384,Capital,D1,1299,Ward 13,Alington Pass
A07,Alington Pass,A07_074,0.119354,Capital,D1,1472,Ward 11,Alington Pass
A07,Alington Pass,A07_075,0.139998,Capital,F2,1632,Ward 13,Alington Pass
A07,Alington Pass,A07_076,0.080378,Capital,D1,1622,Ward 13,Alington Pass
A07,Alington Pass,A07_077,0.23968,Capital,F2,2929,Ward 11,Alington Pass
A07,Alington Pass,A07_078,0.163122,Capital,F2,2143,Ward 13,Alington Pass
A07,Alington Pass,A07_079,0.184139,Capital,D1,1837,Ward 13,Alington Pass
A07,Alington Pass,A07_080,0.082491,Capital,D2,1744,Ward 13,Alington Pass
A07,Alington Pass,A07_081,0.050383,Capital,F2,1948,Ward 13,Alington Pass
A07,Alington Pass,A07_082,0.101309,Capital,F2,1342,Ward 14,Alington Pass
A07,Alington Pass,A07_083,0.071184,Capital,F2,1545,Ward 13,Alington Pass
A07,Alington Pass,A07_084,0.107936,Capital,F2,1728,Ward 13,Alington Pass
A07,Alington Pass,A07_085,0.016662,Capital,E2,2001,Ward 14,Alington Pass
A07,Alington Pass,A07_086,0.176099,Capital,D2,1772,Ward 14,Alington Pass
A07,Alington Pass,A07_087,0.169063,Capital,F2,1903,Ward 14,Alington Pass
A07,Alington Pass,A07_088,0.054879,Capital,E2,1281,Ward 14,Alington Pass
A07,Alington Pass,A07_089,0.085217,Capital,D2,1578,Ward 14,Alington Pass
A07,Alington Pass,A07_090,0.212774,Capital,F1,1851,Ward 14,Alington Pass
A07,Alington Pass,A07_091,0.419777,Capital,C1,6662,Ward 17,Alington Pass
A08,Alington Pass,A08_001,0.049313,Capital,F2,1247,Ward 23,Alington Pass
A08,Alington Pass,A08_002,0.171657,Capital,F1,2185,Ward 23,Alington Pass
A08,Alington Pass,A08_003,0.346008,Capital,D2,2903,Ward 15,Alington Pass
A08,Alington Pass,A08_004,0.339424,Capital,F2,2734,Ward 22,Alington Pass
A08,Alington Pass,A08_005,0.312801,Capital,E1,2840,Ward 23,Alington Pass
A08,Alington Pass,A08_006,0.102694,Capital,F2,1264,Ward 12,Alington Pass
A08,Alington Pass,A08_007,0.166719,Capital,F2,1369,Ward 12,Alington Pass
A08,Alington Pass,A08_008,0.192397,Capital,E2,1668,Ward 23,Alington Pass
A08,Alington Pass,A08_009,0.296553,Capital,F2,1812,Ward 12,Alington Pass
A08,Alington Pass,A08_010,0.45455,Capital,F2,1818,Ward 15,Alington Pass
A08,Alington Pass,A08_011,0.184664,Capital,F2,1699,Ward 15,Alington Pass
A08,Alington Pass,A08_012,0.031479,Capital,E1,1235,Ward 15,Alington Pass
A08,Alington Pass,A08_013,0.364482,Capital,E1,4090,Ward 16,Alington Pass
A08,Alington Pass,A08_014,0.019097,Capital,E1,1486,Ward 15,Alington Pass
A08,Alington Pass,A08_015,0.194653,Capital,F1,2805,Ward 21,Alington Pass
A08,Alington Pass,A08_016,0.039096,Capital,E1,1356,Ward 16,Alington Pass
A08,Alington Pass,A08_017,0.279362,Capital,E1,3166,Ward 16,Alington Pass
A08,Alington Pass,A08_018,0.071096,Capital,F1,1627,Ward 16,Alington Pass
A08,Alington Pass,A08_019,0.021017,Capital,F1,1444,Ward 19,Alington Pass
A08,Alington Pass,A08_020,0.101339,Capital,D2,993,Ward 19,Alington Pass
A08,Alington Pass,A08_021,0.443745,Capital,E2,4584,Ward 21,Alington Pass
A08,Alington Pass,A08_022,0.21495,Capital,F2,3325,Ward 21,Alington Pass
A08,Alington Pass,A08_023,0.198284,Capital,B1,2497,Ward 20,Alington Pass
A08,Alington Pass,A08_024,0.290014,Capital,C1,2116,Ward 19,Alington Pass
A08,Alington Pass,A08_025,0.110945,Capital,B1,288,Ward 19,Alington Pass
A08,Alington Pass,A08_026,0.129945,Capital,C1,1546,Ward 19,Alington Pass
A08,Alington Pass,A08_027,0.154459,Capital,E1,1883,Ward 20,Alington Pass
A08,Alington Pass,A08_028,0.290634,Capital,F2,3215,Ward 21,Alington Pass
A08,Alington Pass,A08_029,0.369818,Capital,D1,2096,Ward 20,Alington Pass
A08,Alington Pass,A08_030,0.311118,Capital,F2,2977,Ward 20,Alington Pass
A08,Alington Pass,A08_031,0.40707,Capital,D1,2308,Ward 20,Alington Pass
A08,Alington Pass,A08_032,0.063314,Capital,E1,902,Ward 21,Alington Pass
A08,Alington Pass,A08_033,0.062829,Capital,B1,1384,Ward 20,Alington Pass
A08,Alington Pass,A08_034,0.349064,Capital,E1,3165,Ward 24,Alington Pass
A08,Alington Pass,A08_035,0.150821,Capital,E2,1576,Ward 20,Alington Pass
A08,Alington Pass,A08_036,0.159198,Capital,C2,1139,Ward 20,Alington Pass
A08,Alington Pass,A08_037,0.166677,Capital,F1,1139,Ward 20,Alington Pass
A08,Alington Pass,A08_038,0.295499,Capital,E2,3944,Ward 21,Alington Pass
A08,Alington Pass,A08_039,0.549479,Capital,C2,2587,Ward 20,Alington Pass
A08,Alington Pass,A08_040,0.285991,Capital,F2,3452,Ward 21,Alington Pass
A08,Alington Pass,A08_041,0.14463,Capital,E2,782,Ward 20,Alington Pass
A08,Alington Pass,A08_042,0.17404,Capital,E2,2025,Ward 20,Alington Pass
A08,Alington Pass,A08_043,0.37783,Capital,E2,1637,Ward 20,Alington Pass
A08,Alington Pass,A08_044,0.195963,Capital,F1,997,Ward 20,Alington Pass
A08,Alington Pass,A08_045,0.32208,Capital,F2,3026,Ward 24,Alington Pass
A08,Alington Pass,A08_046,0.029959,Capital,D2,1179,Ward 20,Alington Pass
A08,Alington Pass,A08_047,0.193228,Capital,F1,2421,Ward 24,Alington Pass
A08,Alington Pass,A08_048,0.307806,Capital,D1,2012,Ward 24,Alington Pass
A08,Alington Pass,A08_049,0.101679,Capital,F2,1306,Ward 24,Alington Pass
A08,Alington Pass,A08_050,0.177743,Capital,D2,2038,Ward 24,Alington Pass
A08,Alington Pass,A08_051,0.149994,Capital,E1,1276,Ward 24,Alington Pass
A08,Alington Pass,A08_052,0.081445,Capital,F1,761,Ward 24,Alington Pass
A08,Alington Pass,A08_053,0.240735,Capital,F2,2093,Ward 24,Alington Pass
A08,Alington Pass,A08_054,0.09307,Capital,F1,1192,Ward 24,Alington Pass
A08,Alington Pass,A08_055,0.1345,Capital,E2,1066,Ward 24,Alington Pass
A08,Alington Pass,A08_056,0.21273,Capital,F2,1315,Ward 23,Alington Pass
A08,Alington Pass,A08_057,0.211864,Capital,F2,1841,Ward 22,Alington Pass
A08,Alington Pass,A08_058,0.15878,Capital,F1,1797,Ward 23,Alington Pass
A08,Alington Pass,A08_059,0.053543,Capital,F1,1018,Ward 23,Alington Pass
A08,Alington Pass,A08_060,0.169309,Capital,F1,1383,Ward 22,Alington Pass
A08,Alington Pass,A08_061,0.034983,Capital,F2,1032,Ward 23,Alington Pass
A08,Alington Pass,A08_062,0.226679,Capital,F2,1741,Ward 22,Alington Pass
A08,Alington Pass,A08_063,0.129969,Capital,D2,692,Ward 22,Alington Pass
A08,Alington Pass,A08_064,0.01896,Capital,D2,499,Ward 22,Alington Pass
A08,Alington Pass,A08_065,0.265364,Capital,F2,1758,Ward 23,Alington Pass
A08,Alington Pass,A08_066,0.219355,Capital,F2,2032,Ward 22,Alington Pass
A08,Alington Pass,A08_067,0.093951,Capital,E1,812,Ward 22,Alington Pass
A08,Alington Pass,A08_068,0.10387,Capital,F2,1159,Ward 22,Alington Pass
A08,Alington Pass,A08_069,0.078574,Capital,E2,1184,Ward 22,Alington Pass
A08,Alington Pass,A08_070,0.030897,Capital,D1,2055,Ward 22,Alington Pass
A08,Alington Pass,A08_071,0.064129,Capital,F2,1077,Ward 23,Alington Pass
A08,Alington Pass,A08_072,0.090891,Capital,D1,1191,Ward 22,Alington Pass
A08,Alington Pass,A08_073,0.169771,Capital,F2,1482,Ward 22,Alington Pass
A08,Alington Pass,A08_074,0.265127,Capital,F2,2431,Ward 23,Alington Pass
A08,Alington Pass,A08_075,0.076064,Capital,F2,1325,Ward 23,Alington Pass
A08,Alington Pass,A08_076,0.101478,Capital,F2,1318,Ward 23,Alington Pass
A08,Alington Pass,A08_077,0.105121,Capital,F2,1048,Ward 22,Alington Pass
A08,Alington Pass,A08_078,0.211999,Capital,F2,4434,Ward 22,Alington Pass
A08,Alington Pass,A08_079,0.114248,Capital,F2,1282,Ward 22,Alington Pass
A08,Alington Pass,A08_080,0.141196,Capital,E1,1410,Ward 23,Alington Pass
A08,Alington Pass,A08_081,0.144782,Capital,F2,1822,Ward 22,Alington Pass
A08,Alington Pass,A08_082,0.126671,Capital,E1,1454,Ward 22,Alington Pass
A09,Alington Pass,A09_001,0.264001,Capital,E1,1877,Ward 27,Alington Pass
A09,Alington Pass,A09_002,0.730918,Capital,D2,2023,Ward 25,Alington Pass
A09,Alington Pass,A09_003,0.085174,Capital,F2,627,Ward 25,Alington Pass
A09,Alington Pass,A09_004,0.287288,Capital,E1,934,Ward 27,Alington Pass
A09,Alington Pass,A09_005,0.387824,Capital,E1,1324,Ward 27,Alington Pass
A09,Alington Pass,A09_006,0.631372,Capital,A2,2460,Ward 25,Alington Pass
A09,Alington Pass,A09_007,0.440884,Capital,E1,1061,Ward 25,Alington Pass
A09,Alington Pass,A09_008,0.216674,Capital,A2,1183,Ward 25,Alington Pass
A09,Alington Pass,A09_009,0.566698,Capital,A1,2526,Ward 25,Alington Pass
A09,Alington Pass,A09_010,0.356181,Capital,F1,1167,Ward 27,Alington Pass
A09,Alington Pass,A09_011,0.260671,Capital,C2,1071,Ward 25,Alington Pass
A09,Alington Pass,A09_012,0.571784,Capital,A1,2655,Ward 25,Alington Pass
A09,Alington Pass,A09_013,0.58458,Capital,E1,2277,Ward 27,Alington Pass
A09,Alington Pass,A09_014,0.377937,Capital,F1,1735,Ward 25,Alington Pass
A09,Alington Pass,A09_015,0.36376,Capital,A1,1606,Ward 25,Alington Pass
A09,Alington Pass,A09_016,0.395243,Capital,A2,1150,Ward 25,Alington Pass
A09,Alington Pass,A09_017,0.299991,Capital,E2,2451,Ward 25,Alington Pass
A09,Alington Pass,A09_018,0.27404,Capital,C2,1187,Ward 25,Alington Pass
A09,Alington Pass,A09_019,0.03572,Capital,F1,409,Ward 25,Alington Pass
A09,Alington Pass,A09_020,0.09653,Capital,F1,553,Ward 27,Alington Pass
A09,Alington Pass,A09_021,0.504354,Capital,E2,1813,Ward 27,Alington Pass
A09,Alington Pass,A09_022,0.301853,Capital,E1,821,Ward 27,Alington Pass
A09,Alington Pass,A09_023,0.367443,Capital,E2,1149,Ward 27,Alington Pass
A09,Alington Pass,A09_024,0.129985,Capital,E1,854,Ward 27,Alington Pass
A09,Alington Pass,A09_025,0.306781,Capital,E1,1685,Ward 27,Alington Pass
A09,Alington Pass,A09_026,0.022062,Capital,E2,621,Ward 27,Alington Pass
A09,Alington Pass,A09_027,0.036949,Capital,C2,488,Ward 27,Alington Pass
A09,Alington Pass,A09_028,0.155984,Capital,E2,801,Ward 27,Alington Pass
A09,Alington Pass,A09_029,0.273075,Capital,F1,1178,Ward 27,Alington Pass
A09,Alington Pass,A09_030,0.065137,Capital,D1,498,Ward 27,Alington Pass
A09,Alington Pass,A09_031,0.177682,Capital,F2,1002,Ward 27,Alington Pass
A09,Alington Pass,A09_032,0.30686,Capital,F2,1366,Ward 28,Alington Pass
A09,Alington Pass,A09_033,0.066721,Capital,A2,1145,Ward 27,Alington Pass
A09,Alington Pass,A09_034,0.179488,Capital,F2,613,Ward 28,Alington Pass
A09,Alington Pass,A09_035,0.649745,Capital,D2,1256,Ward 28,Alington Pass
A09,Alington Pass,A09_036,0.134894,Capital,F2,749,Ward 28,Alington Pass
A09,Alington Pass,A09_037,0.32542,Capital,F2,1161,Ward 28,Alington Pass
A09,Alington Pass,A09_038,0.403952,Capital,D1,1875,Ward 28,Alington Pass
A09,Alington Pass,A09_039,0.339636,Capital,E2,992,Ward 28,Alington Pass
A09,Alington Pass,A09_040,0.02481,Capital,F2,465,Ward 28,Alington Pass
A09,Alington Pass,A09_041,0.139147,Capital,D2,1320,Ward 27,Alington Pass
A09,Alington Pass,A09_042,0.141237,Capital,F1,789,Ward 28,Alington Pass
A09,Alington Pass,A09_043,0.450499,Capital,C2,803,Ward 28,Alington Pass
A09,Alington Pass,A09_044,0.013751,Capital,D2,447,Ward 28,Alington Pass
A09,Alington Pass,A09_045,0.058902,Capital,D1,621,Ward 28,Alington Pass
A09,Alington Pass,A09_046,0.158179,Capital,F2,588,Ward 28,Alington Pass
A09,Alington Pass,A09_047,0.272962,Capital,F2,1351,Ward 28,Alington Pass
A09,Alington Pass,A09_048,0.449808,Capital,F1,1190,Ward 28,Alington Pass
A09,Alington Pass,A09_049,0.068649,Capital,E1,515,Ward 28,Alington Pass
A09,Alington Pass,A09_050,0.313441,Capital,C1,1197,Ward 28,Alington Pass
A09,Alington Pass,A09_051,0.260374,Capital,C1,1296,Ward 28,Alington Pass
A09,Alington Pass,A09_052,0.307428,Capital,D1,717,Ward 28,Alington Pass
A09,Alington Pass,A09_053,0.174111,Capital,E2,650,Ward 28,Alington Pass
A09,Alington Pass,A09_054,0.190444,Capital,F2,880,Ward 28,Alington Pass
A09,Alington Pass,A09_055,0.228727,Capital,C2,1078,Ward 28,Alington Pass
A09,Alington Pass,A09_056,0.213927,Capital,E1,1043,Ward 27,Alington Pass
A09,Alington Pass,A09_057,0.437982,Capital,D2,862,Ward 28,Alington Pass
A09,Alington Pass,A09_058,0.411553,Capital,E2,1548,Ward 28,Alington Pass
A09,Alington Pass,A09_059,0.044018,Capital,E1,722,Ward 27,Alington Pass
A09,Alington Pass,A09_060,0.250343,Capital,E1,1121,Ward 28,Alington Pass
A09,Alington Pass,A09_061,0.347538,Capital,D2,997,Ward 27,Alington Pass
A09,Alington Pass,A09_062,0.115415,Capital,E2,785,Ward 26,Alington Pass
A09,Alington Pass,A09_063,0.257039,Capital,F2,505,Ward 27,Alington Pass
A09,Alington Pass,A09_064,0.097498,Capital,F2,807,Ward 26,Alington Pass
A09,Alington Pass,A09_065,0.202199,Capital,F2,1716,Ward 26,Alington Pass
A09,Alington Pass,A09_066,0.321666,Capital,D1,1044,Ward 27,Alington Pass
A09,Alington Pass,A09_067,0.176555,Capital,D2,1328,Ward 26,Alington Pass
A09,Alington Pass,A09_068,0.133514,Capital,E2,1162,Ward 26,Alington Pass
A09,Alington Pass,A09_069,0.07885,Capital,F2,670,Ward 26,Alington Pass
A09,Alington Pass,A09_070,0.223933,Capital,F2,1446,Ward 26,Alington Pass
A09,Alington Pass,A09_071,0.233623,Capital,D2,1191,Ward 26,Alington Pass
A09,Alington Pass,A09_072,0.735605,Capital,D1,2844,Ward 26,Alington Pass
A09,Alington Pass,A09_073,0.235134,Capital,B1,623,Ward 26,Alington Pass
A09,Alington Pass,A09_074,1.04926,Capital,D2,398,Ward 26,Alington Pass
A09,Alington Pass,A09_075,0.10062,Capital,B1,705,Ward 26,Alington Pass
A09,Alington Pass,A09_076,0.903675,Capital,E2,3365,Ward 26,Alington Pass
A09,Alington Pass,A09_077,0.988835,Capital,B1,417,Ward 26,Alington Pass
A09,Alington Pass,A09_078,0.404339,Capital,D2,1048,Ward 26,Alington Pass
A09,Alington Pass,A09_079,2.442375,Capital,D1,1311,Ward 26,Alington Pass
A09,Alington Pass,A09_080,0.712894,Capital,F1,1832,Ward 26,Alington Pass
A09,Alington Pass,A09_081,0.607595,Capital,A2,1553,Ward 26,Alington Pass
A09,Alington Pass,A09_082,0.558275,Capital,F1,1426,Ward 27,Alington Pass
A09,Alington Pass,A09_083,2.147652,Capital,C1,1132,Ward 25,Alington Pass
A09,Alington Pass,A09_084,0.382983,Capital,D1,1274,Ward 27,Alington Pass
A09,Alington Pass,A09_085,0.131869,Capital,A1,508,Ward 25,Alington Pass
A10,Alington Pass,A10_001,0.392456,Capital,D1,2258,Ward 34,Alington Pass
A10,Alington Pass,A10_002,0.410713,Capital,D2,1263,Ward 29,Alington Pass
A10,Alington Pass,A10_003,0.107027,Capital,D2,757,Ward 29,Alington Pass
A10,Alington Pass,A10_004,0.055842,Capital,F1,529,Ward 29,Alington Pass
A10,Alington Pass,A10_005,0.224254,Capital,F2,789,Ward 34,Alington Pass
A10,Alington Pass,A10_006,0.217416,Capital,F2,1203,Ward 34,Alington Pass
A10,Alington Pass,A10_007,0.387968,Capital,F1,1895,Ward 34,Alington Pass
A10,Alington Pass,A10_008,0.433122,Capital,E2,2048,Ward 34,Alington Pass
A10,Alington Pass,A10_009,0.449046,Capital,D1,1845,Ward 34,Alington Pass
A10,Alington Pass,A10_010,0.156053,Capital,F2,523,Ward 34,Alington Pass
A10,Alington Pass,A10_011,0.356902,Capital,F1,1253,Ward 34,Alington Pass
A10,Alington Pass,A10_012,0.299702,Capital,D1,2521,Ward 34,Alington Pass
A10,Alington Pass,A10_013,0.336273,Capital,E2,1463,Ward 34,Alington Pass
A10,Alington Pass,A10_014,0.137015,Capital,F1,867,Ward 34,Alington Pass
A10,Alington Pass,A10_015,0.511398,Capital,F1,907,Ward 34,Alington Pass
A10,Alington Pass,A10_016,0.523604,Capital,F1,1517,Ward 34,Alington Pass
A10,Alington Pass,A10_017,0.340503,Capital,B1,1180,Ward 47,Alington Pass
A10,Alington Pass,A10_018,0.163718,Capital,F2,1384,Ward 47,Alington Pass
A10,Alington Pass,A10_019,0.760441,Capital,D2,3451,Ward 34,Alington Pass
A10,Alington Pass,A10_020,0.408832,Capital,B1,1234,Ward 47,Alington Pass
A10,Alington Pass,A10_021,0.187783,Capital,B1,915,Ward 47,Alington Pass
A10,Alington Pass,A10_022,0.141811,Capital,F2,895,Ward 47,Alington Pass
A10,Alington Pass,A10_023,0.026252,Capital,D2,912,Ward 34,Alington Pass
A10,Alington Pass,A10_024,0.326398,Capital,B1,1434,Ward 48,Alington Pass
A10,Alington Pass,A10_025,0.148974,Capital,B1,363,Ward 47,Alington Pass
A10,Alington Pass,A10_026,0.116498,Capital,E2,718,Ward 47,Alington Pass
A10,Alington Pass,A10_027,0.351905,Capital,B1,1577,Ward 47,Alington Pass
A10,Alington Pass,A10_028,0.32411,Capital,C1,1848,Ward 48,Alington Pass
A10,Alington Pass,A10_029,0.145424,Capital,B1,906,Ward 47,Alington Pass
A10,Alington Pass,A10_030,0.662653,Capital,B1,2385,Ward 48,Alington Pass
A10,Alington Pass,A10_031,0.151798,Capital,B1,1397,Ward 47,Alington Pass
A10,Alington Pass,A10_032,0.341391,Capital,B1,1246,Ward 48,Alington Pass
A10,Alington Pass,A10_033,0.097387,Capital,D2,1099,Ward 47,Alington Pass
A10,Alington Pass,A10_034,0.212629,Capital,B1,775,Ward 48,Alington Pass
A10,Alington Pass,A10_035,0.275468,Capital,A1,1423,Ward 44,Alington Pass
A10,Alington Pass,A10_036,0.007226,Capital,D1,1148,Ward 48,Alington Pass
A10,Alington Pass,A10_037,0.053739,Capital,B1,996,Ward 44,Alington Pass
A10,Alington Pass,A10_038,0.127703,Capital,A1,692,Ward 48,Alington Pass
A10,Alington Pass,A10_039,0.07649,Capital,A2,1103,Ward 48,Alington Pass
A10,Alington Pass,A10_040,0.136572,Capital,F2,1407,Ward 47,Alington Pass
A10,Alington Pass,A10_041,0.090556,Capital,B1,746,Ward 47,Alington Pass
A10,Alington Pass,A10_042,0.081099,Capital,A2,1022,Ward 47,Alington Pass
A10,Alington Pass,A10_043,0.043067,Capital,B1,685,Ward 44,Alington Pass
A10,Alington Pass,A10_044,0.098662,Capital,B1,1003,Ward 44,Alington Pass
A10,Alington Pass,A10_045,0.166872,Capital,B1,526,Ward 48,Alington Pass
A10,Alington Pass,A10_046,0.390204,Capital,B1,1967,Ward 44,Alington Pass
A10,Alington Pass,A10_047,0.151643,Capital,B1,1371,Ward 44,Alington Pass
A10,Alington Pass,A10_048,0.121925,Capital,F2,1176,Ward 44,Alington Pass
A10,Alington Pass,A10_049,0.124583,Capital,A2,1708,Ward 48,Alington Pass
